page,row,date,time,title,body
402,7,"2022-08-24","16:05:03","키움투자자산운용, ‘키움 든든한 스마트 인베스터 목표전환 2호 펀드’ 한시적 모집 시작","키움투자자산운용 제공  [헤럴드경제=양대근 기자] 키움투자자산운용이 분할매수 전략으로 코스피 시장에 투자하는 ‘키움 든든한 Smart Investor 목표전환형 증권투자신탁 제2호[혼합-재간접형]’를 출시한다고 24일 밝혔다. 이 펀드는 SC제일은행을 통해 이달 24일부터 30일까지 한시적으로 가입할 수 있는 단위형 상품이다.  동일한 전략의 1호 펀드에는 단 1주일만에 100억이 넘는 자금이 유입됐으며, 최근 공모펀드 시장 침체에도 좋은 성적을 보여주어 업계의 주목을 받고 있다. 이는 물가 상승세가 고점을 찍었다는 전망과 경기 둔화 우려 부각으로 장기적으론 금리가 하락할 수도 있다는 전망이 나오며, 한국 증시가 현재 전반적으로 저평가된 상황이라 생각한 투자자들의 자금이 모인 것으로 해석된다.  키움 든든한 스마트 인베스터 목표전환 2호 펀드는 코스피200 지수의 수익률을 추종하는 ETF에 주로 투자한다. 코스피200 지수는 한국거래소에서 시장대표성, 산업대표성, 유동성 등을 고려해 선정한 200개 종목으로 구성되어 있으며, 대표 구성종목으로는 삼성전자, LG에너지솔루션, SK하이닉스, 삼성바이오로직스, NAVER, 현대차, 카카오, 기아 등이 있다. 쉽게 말하자면 코스피200 ETF 투자로 한국의 대표 기업 200개에 모두 투자할 수 있다는 것이다.  이 펀드는 설정되면 자산을 한번에 모두매입하는 것이 아니라, 분할매수 전략으로 코스피200 ETF를 점진적으로 매입한다. 장이 상승할 때는 덜 사고(2%), 시장이 하락할 때는 더 사는(3%) 전략을 통해 투자자는 목돈을 한번만 거치해도 적립식 펀드에 투자한 것과 유사하게 매입시기가 분산되는 이점을 누릴 수 있다.  자산의 매도전략은 3%의 목표수익률(A Class 기준)을 달성하면 실행하며, 점진적으로 늘어난 코스피200 ETF의 비중을 총 자산의 25% 수준까지 줄인다. 변동성을 줄이고, 현금을 확보하여 새로운 이익실현 기회를 모색하는 것이다. 그리고 최종적으로 6%의 목표수익률(A Class 기준) 을 달성하면 펀드는 채권형 펀드로 자동적으로 전환되어 수익률 보존을 추구한다.  키움투자자산운용 관계자는 “매수타이밍과 이익실현시점에 대한 고민 없이 한국 증시에 투자할 수 있는 펀드이다”며 “투자를 처음 해보는 고객이나, 한국 증시가 저평가 상태라고 생각하나 투자에 적합한 타이밍을 잡기 어렵다 생각하는 투자자들에게 추천할 만 하다”고 했다.        ▶ 무조건 오르는 비공개 급등종목 ""반드시"" 확인하기 >> 오늘의 추천종목 정보 제공 받기 <<      ▶ 급등 임박! 반드시 상승할 ""유망 종목 TOP3"" 실시간 시세 확인하기 >> 종목 무료로 받아보기 <<        ▶ 비트코인 와르르 大폭락에 OO테마주 들썩, 상위 1% TF팀 >> 선착순 100명 급등 종목 무료제공 <<        ▶ 내 계좌 '1억' 만들기 프로젝트! VIP 리딩 입장의 ""무.료.체.험"" 기회 >>신개념 재테크<<               ▶ 상위 1%의 급등주 정보, 선착순 100명에게 무료로 제공 중… >>초대형 대장주 비밀리에 입수<<           ▶ 단 돈 ""만 원"" 있어도 10배 이상 터질 종목 ""지금"" 사도 무조건 터진다 >> 매일 VIP 무료추천주<<           ▶아무도 몰랐던 급상승 ""VIP 히든종목"" 분석자료 선착순 무료제공!! >>최상위종목 ""시세"" 확인하기<<"
403,1,"2022-08-24","16:02:11","(영상)글로벌 공략 나선 위메이드, 콘솔 대신 플랫폼 앞세워","[뉴스토마토 이선율 기자] 블록체인 사업에 집중하고 있는 위메이드(112040)가 글로벌 지사 설립을 적극 추진하며 시장 선점에 나섰다. 블록체인 사업 확장을 위한 행보로 가상자산 시장 침체기를 오히려 기회로 삼아 플랫폼 역량 확장에 매진하는 모습이다.      다른 국내 게임사들의 경우 해외 시장 공략시 주류인 콘솔 게임 시장에 공들이는 반면, 위메이드는 블록체인 플랫폼 중심의 공략법으로 글로벌 입지를 강화해나가고있어 눈길을 끈다.        장현국 위메이드 대표. (사진=유튜브 간담회 화면 캡처.)     위메이드는 블록체인 성장여력이 큰 곳을 중심으로 해외 지사를 설립, 네트워크를 확장해 블록체인 생태계 경쟁력을 키우는 식의 접근을 해나가는 중이다. 최근 회사는 아랍에미리트(UAE) 두바이에 지사를 설립하며 중동지역 공략과 블록체인 사업 확장에 적극적으로 나서고 있다. 국내 게임사 중 두바이 지역에 지사를 설립한 사례는 위메이드가 처음이다.     앞서 위메이드는 싱가포르, 중국, 일본, 미국 등에 해외 지사를 설립한 바 있다. 그 중 최근 설립한 두바이 등 중동지역은 디지털 자산, 블록체인 기술 등의 미래 성장 잠재력을 보유하고 있는 나라로 주목받고 있다. 정부에서도블록체인 사업에 긍정적인 태도를 보이고 있는 만큼 위메이드는 두바이를 중동 지출 거점으로 삼아 사업 기반 마련을 모색해나가는 중이다.싱가포르 역시 지난 2018년 1월 위메이드트리를 설립해 블록체인 사업에 진출, 2020년 위믹스 네트워크를 론칭하는 등 블록체인 사업 역량을넓혀나가고 있는 중이다.      특히 위메이드는 글로벌 게임사부터 블록체인 관련업체, 해외 유수 펀드 등에 잇따라 전략적 투자를 병행하고 있다. 현지에 가장 적합한 모바일 플랫폼 사업자 및 현지 퍼블리셔 등과 제휴를 토대로 사업을 영위해나가기 위해서다. 게임의 경우 해외 현지 게임사들에 지분투자하는 방식으로 지역별 퍼블리싱 노하우를 얻어 시장 진출을 준비하고 있으며, 국내에선위믹스 플랫폼에 게임을 온보딩하는 방식으로 경쟁력을 키워나가고 있다.         위믹스 3.0. (사진=위메이드)     위메이드의 글로벌 진출의 교두보는 다름 아닌 위믹스 생태계다. 지난해 출시한 블록체인 게임 '미르4'를 글로벌 시장에서 성공시키면서 위메이드는 블록체인 사업에 더욱 힘을 싣고 있다. 특히 위믹스 파이를 키우기 위해 국내외 업체들과 협력관계를 넓혀나가고 있다. 연내 100개 게임을 위믹스플랫폼에 온보딩하겠다는 목표도 세웠다. 미르4 이후 올해 상반기엔 열혈강호, 크립토볼Z, 사신 등을 선보인 상태로, 자체 개발 블록체인 게임을 준비하고 있다.     다만 게임 대비 플랫폼 사업의 수익 비중은 아직 크지 않은 상태다. 위메이드가 발표한 지난 2분기 반기보고서에 따르면 올해 반기 영업수익으로 모바일은 86.50%, PC온라인은 2.56%로 게임에서 가장 큰 비중을 차지하고 있고, 이외 라이선스는 8.89%, 플랫폼은 0.80%, 기타 1.25%였다. 위메이드는 자사의 주력 사업인 게임과 시너지를 내는 차원에서 플랫폼 관련 투자를 늘려나가겠다는 전략이다. 이를 위해 블록체인 관련 전문 인력들을 등용하는 대규모 채용도 이어나가고 있다.      자체 메인넷 위믹스3.0 성과도 블록체인 생태계 확장에 중요한 단초가 될 것으로 보인다. 위메이드는 오는 9월중 자체 메인넷인 위믹스3.0을 출시할 계획이다. 이를 통해 게임 내 재화가다른 게임에서 활용되는 상황까지 고려해 자체 메인넷을 토대로 블록체인 게임의 오픈 플랫폼 역할을 해내겠다는 목표다. 앞서 회사는 지난 7월부터 테스트넷을 운영 중이며, 위믹스3.0 운영에 참여할 유수 해외 기업들을 노드 카운슬 파트너로 모으기 위한 작업을 진행하고 있다. 또한 연내 블록체인 기술을 접목한 미르M 글로벌 출시로 게임 간 경제를 잇는 '인터게임 이코노미'(게임간 경제)를 본격화한다는 방침이다.      이와 함께 오는 3분기 중으로 위메이드는 스테이블코인인 '위믹스달러', 탈중앙금융 서비스 '위믹스 디파이서비스', DAO(탈중앙화 자율조직) 프로젝트를 운영할 수 있는 플랫폼 '나일' 등도 공개할 예정이다.      장현국 위메이드 대표는 지난 3일 진행된 기자간담회에서 위믹스 3.0에 대해 ""전 세계 메인넷 경쟁이 있지만 우리가 지금까지 이룬 성취를감안했을 때 전 세계 1등 메인넷이 되는 것이 목표고 충분히 달성 가능하다""고 밝혔다.     이선율 기자 melody@etomato.com    [관련기사] · 코스피, 외인 매수에 상승 마감…2440선 · 코스피, 외인·기관 동반 매도에 하락 마감…2500 선 붕괴 [이선율 기자의 다른 뉴스] · 바로고, 오피스푸드 정기 배달 플랫폼 푸딩에 전략적 투자 · 비덴트 ""빗썸홀딩스 주권 가압류 결정문 통보 사실 확인"" [이 시각 주요뉴스] · '수원 세 모녀' 쓸쓸한 마지막 길…사회에 경종 울렸다 · (영상)생계형 보험약관대출, 금리 가장 싼 곳은?  -경제전문 멀티미디어 뉴스통신 뉴스토마토 저작권자(c)뉴스토마토통신. 무단전재-재배포금지-"
403,2,"2022-08-24","16:02:10","에프-엠모터파츠리미티드, KB오토시스 주식 30만주 시간외매도…지분율 13.18%","[뉴스토마토 이선율 기자] 블록체인 사업에 집중하고 있는 위메이드(112040)가 글로벌 지사 설립을 적극 추진하며 시장 선점에 나섰다. 블록체인 사업 확장을 위한 행보로 가상자산 시장 침체기를 오히려 기회로 삼아 플랫폼 역량 확장에 매진하는 모습이다.      다른 국내 게임사들의 경우 해외 시장 공략시 주류인 콘솔 게임 시장에 공들이는 반면, 위메이드는 블록체인 플랫폼 중심의 공략법으로 글로벌 입지를 강화해나가고있어 눈길을 끈다.        장현국 위메이드 대표. (사진=유튜브 간담회 화면 캡처.)     위메이드는 블록체인 성장여력이 큰 곳을 중심으로 해외 지사를 설립, 네트워크를 확장해 블록체인 생태계 경쟁력을 키우는 식의 접근을 해나가는 중이다. 최근 회사는 아랍에미리트(UAE) 두바이에 지사를 설립하며 중동지역 공략과 블록체인 사업 확장에 적극적으로 나서고 있다. 국내 게임사 중 두바이 지역에 지사를 설립한 사례는 위메이드가 처음이다.     앞서 위메이드는 싱가포르, 중국, 일본, 미국 등에 해외 지사를 설립한 바 있다. 그 중 최근 설립한 두바이 등 중동지역은 디지털 자산, 블록체인 기술 등의 미래 성장 잠재력을 보유하고 있는 나라로 주목받고 있다. 정부에서도블록체인 사업에 긍정적인 태도를 보이고 있는 만큼 위메이드는 두바이를 중동 지출 거점으로 삼아 사업 기반 마련을 모색해나가는 중이다.싱가포르 역시 지난 2018년 1월 위메이드트리를 설립해 블록체인 사업에 진출, 2020년 위믹스 네트워크를 론칭하는 등 블록체인 사업 역량을넓혀나가고 있는 중이다.      특히 위메이드는 글로벌 게임사부터 블록체인 관련업체, 해외 유수 펀드 등에 잇따라 전략적 투자를 병행하고 있다. 현지에 가장 적합한 모바일 플랫폼 사업자 및 현지 퍼블리셔 등과 제휴를 토대로 사업을 영위해나가기 위해서다. 게임의 경우 해외 현지 게임사들에 지분투자하는 방식으로 지역별 퍼블리싱 노하우를 얻어 시장 진출을 준비하고 있으며, 국내에선위믹스 플랫폼에 게임을 온보딩하는 방식으로 경쟁력을 키워나가고 있다.         위믹스 3.0. (사진=위메이드)     위메이드의 글로벌 진출의 교두보는 다름 아닌 위믹스 생태계다. 지난해 출시한 블록체인 게임 '미르4'를 글로벌 시장에서 성공시키면서 위메이드는 블록체인 사업에 더욱 힘을 싣고 있다. 특히 위믹스 파이를 키우기 위해 국내외 업체들과 협력관계를 넓혀나가고 있다. 연내 100개 게임을 위믹스플랫폼에 온보딩하겠다는 목표도 세웠다. 미르4 이후 올해 상반기엔 열혈강호, 크립토볼Z, 사신 등을 선보인 상태로, 자체 개발 블록체인 게임을 준비하고 있다.     다만 게임 대비 플랫폼 사업의 수익 비중은 아직 크지 않은 상태다. 위메이드가 발표한 지난 2분기 반기보고서에 따르면 올해 반기 영업수익으로 모바일은 86.50%, PC온라인은 2.56%로 게임에서 가장 큰 비중을 차지하고 있고, 이외 라이선스는 8.89%, 플랫폼은 0.80%, 기타 1.25%였다. 위메이드는 자사의 주력 사업인 게임과 시너지를 내는 차원에서 플랫폼 관련 투자를 늘려나가겠다는 전략이다. 이를 위해 블록체인 관련 전문 인력들을 등용하는 대규모 채용도 이어나가고 있다.      자체 메인넷 위믹스3.0 성과도 블록체인 생태계 확장에 중요한 단초가 될 것으로 보인다. 위메이드는 오는 9월중 자체 메인넷인 위믹스3.0을 출시할 계획이다. 이를 통해 게임 내 재화가다른 게임에서 활용되는 상황까지 고려해 자체 메인넷을 토대로 블록체인 게임의 오픈 플랫폼 역할을 해내겠다는 목표다. 앞서 회사는 지난 7월부터 테스트넷을 운영 중이며, 위믹스3.0 운영에 참여할 유수 해외 기업들을 노드 카운슬 파트너로 모으기 위한 작업을 진행하고 있다. 또한 연내 블록체인 기술을 접목한 미르M 글로벌 출시로 게임 간 경제를 잇는 '인터게임 이코노미'(게임간 경제)를 본격화한다는 방침이다.      이와 함께 오는 3분기 중으로 위메이드는 스테이블코인인 '위믹스달러', 탈중앙금융 서비스 '위믹스 디파이서비스', DAO(탈중앙화 자율조직) 프로젝트를 운영할 수 있는 플랫폼 '나일' 등도 공개할 예정이다.      장현국 위메이드 대표는 지난 3일 진행된 기자간담회에서 위믹스 3.0에 대해 ""전 세계 메인넷 경쟁이 있지만 우리가 지금까지 이룬 성취를감안했을 때 전 세계 1등 메인넷이 되는 것이 목표고 충분히 달성 가능하다""고 밝혔다.     이선율 기자 melody@etomato.com    [관련기사] · 코스피, 외인 매수에 상승 마감…2440선 · 코스피, 외인·기관 동반 매도에 하락 마감…2500 선 붕괴 [이선율 기자의 다른 뉴스] · 바로고, 오피스푸드 정기 배달 플랫폼 푸딩에 전략적 투자 · 비덴트 ""빗썸홀딩스 주권 가압류 결정문 통보 사실 확인"" [이 시각 주요뉴스] · '수원 세 모녀' 쓸쓸한 마지막 길…사회에 경종 울렸다 · (영상)생계형 보험약관대출, 금리 가장 싼 곳은?  -경제전문 멀티미디어 뉴스통신 뉴스토마토 저작권자(c)뉴스토마토통신. 무단전재-재배포금지-"
403,3,"2022-08-24","16:02:09","트렌드포스 “올 3분기 낸드 가격 최대 18%↓…하락폭 확대”","하락폭 전망치 8∼13%→13∼18%로 커져  인플레이션 압력에 수요 약세로 가격 하락        전 세계 경기 침체가 지속함에 따라 올해 3분기 메모리반도체 낸드플래시의 가격이 2분기보다 최대 18% 하락할 수 있다는 전망이 나왔다.   D램과 함께 낸드플래시 가격 하락세가 4분기까지 이어질 것으로 관측되면서 삼성전자와 SK하이닉스 등 국내 메모리 업체의 하반기 실적에도악영향을 끼칠 것으로 보인다.   24일 대만 시장조사업체인 트렌드포스는 수요 약세로 3분기 낸드플래시 가격이 2분기보다 13∼18% 하락할 것으로 전망했다. 앞서 트렌드포스는 8~13% 하락할 것으로 전망했는데 약 한 달 새 하락폭이 확대된 것이다.   트렌드포스는 “인플레이션(물가 상승) 압력으로 세계 경제가 약세를 보이면서 2분기부터 다양한 소비자 애플리케이션에 대한 수요가 하향 조정됐다”며 “서버 수요는 안정적이지만 재고 조정 기간이 도래하며 낸드플래시 시장의 공급 과잉이 심화되고 있다”고 분석했다.   그러면서 “제조사의 생산능력 계획이 축소되지 않으면 4분기까지 이 감소세가 이어질 것으로 보인다”고 덧붙였다.   품목별로는 내장형멀티미디어카드(eMMC)와 범용플래시저장장치(UFS)의 가격이 3분기에 13∼18% 하락할 전망이다. 약 한 달 전 트렌드포스가예상한 하락 전망치는 8∼13% 수준이었다.   트렌드포스에 따르면 eMMC의 경우 크롬북 수요가 저조하고 TV 출하량이 연중 더 하향 조정되면서 재고 리스크가 여전히 높다는 설명이다. 고객사들이 3분기 재고 정리를 주요 목표로 설정하면서 가격 하락이 지속할 것으로 보고 있다.   기업용과 소비자용 솔리드 스테이트 드라이브(SSD) 가격은 10∼15% 하락할 것으로 관측했다. 3D 낸드 웨이퍼의 가격 하락폭은 기존 전망치와같은 15∼20%에 달할 것으로 내다봤다.   한편 D램 반도체 가격도 큰 폭의 하락세가 예상된다. 트렌드포스는 이달 11일 보고서에서 공급 과잉과 재고 증가로 3분기 소비자용 D램 가격이 2분기보다 13∼18% 하락할 것으로 전망했다.   실제로 수요가 줄고 재고는 쌓이면서 가격도 내려가고 있다. 트렌드포스에 따르면 7월 한 달간 PC용 D램 범용제품의 고정거래 가격은 전달 대비 14.0% 하락했다. 메모리카드ㆍUSB향 낸드플래시 범용제품의 고정거래 가격도 전월보다 3.8% 떨어졌다.   강태우 기자(burning@etoday.co.kr)   [오늘의 핫클릭] ●[랜선핫이슈] 해변에서 발견된 리얼돌·형광펜으로 4000만 원 턴 절도범·에이즈 혈액 주사한 소녀 ●“빚 독촉 피해 이사 왔지만, 힘든 건 마찬가지”…수원 세 모녀 유서 발견  ●배우 김상중, 100억대 수익낸 업체의 실체 밝혀…충격 ●통장에 50만원 있다면 ""이종목"" 꼭 매수해라!! [클릭] ●증시 최악인데 '상장 적기'라는 교보생명…왜? ●'100만원'으로 ""1억"" 만들기 프로젝트 [무료 참여 하기] ●""급등임박"" 추천주 무료로 받아볼수 있다??! [급등종목받기]        이투데이(www.etoday.co.kr), 무단전재 및 수집, 재배포금지   프리미엄 경제신문 이투데이    "
403,4,"2022-08-24","16:01:48","대전 중구의회, 을지연습 지휘본부 격려 방문","[대전=뉴스핌] 김수진 기자 = 대전 중구의회가 23일 을지연습장 지휘본부를 찾아 훈련상황을 보고받고 훈련 참여 공무원과 군 장병등 관계자들의 노고를 격려하며 위문품을 전달했다고 24일 밝혔다.  이날 윤양수 의장은 ""국가 대·내외적으로 고도화되는 위협과 불시에 발생할 수 있는 테러에도 구민의 안전 확보가 최우선돼야 한다""고 강조하며 참여 공직자를 격려했다.   대전 중구의회가 23일 을지연습장 지휘본부를 찾아 훈련상황을 보고받고 훈련 참여 공무원과 군 장병 등 관계자들의 노고를 격려하며 위문품을 전달했다고 밝혔다. [사진=대전 중구의회] 2022.08.24 nn0416@newspim.com  지난 22일 시작한 이번 을지연습은 전시상황 위기 대응 역량을 점검을 목적으로 진행되는 민·관·경 합동훈련으로 오는 25일까지 이뤄진다.  nn0416@newspim.com 신규 공무원들 만난 이장우 대전시장 ""일하는 조직문화 만들자"" 대전교통공사, 정부청사역서 도시철도 테러 대비 훈련 대전 출생아 10년 전보다 '절반' 뚝...구별로 최대 3배 차이    ▶[급등임박 공개]◀ 2022년 하반기 “고급 급등테마주” TOP10 지금 공개 >>> (바로확인) ""대박비결 공개"" 통장에20만원 있다면 ""이종목"" 무조건 매수해라! >> (무료확인) 오전 9시에 가상화폐 ""이 종목"" 매수하면 무조건 수십배 오른다..>>> (VIP종목 무료공개)        저작권자(c) 글로벌리더의 지름길 종합뉴스통신사 뉴스핌(Newspim), 무단 전재-재배포 금지"
403,5,"2022-08-24","16:01:47","[포토] 서울세계무용축제 개최","[이데일리 김태형 기자] 이종호 시댄스(SIDance2022) 예술감독이 24일 서울시청 태평홀에서 열린 기자간담회에서 인사말을 하고 있다.  시댄스(제25회 서울세계무용축제)는 9월 14일 개막하며 10월 2일까지 한국 포함 9개국이 참가해 34편이 공연된다.     ▶▶[급등종목]◀◀ 지금 ""1,000만원""만 있어도 당장 ""이것"" 부터 사라!! >>> (무료공개)  ▶[코인종목]◀ ""시장가보다 싸게 매입"" 할수 있는 방법을 공개하겠습니다!! >>> (바로확인)     ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
403,6,"2022-08-24","16:01:44","싱가포르, 코로나 백신 불완전 접종자 무격리 입국 가능","오는 29일부터 적용   실내 마스크 착용 의무화도 해제   24일(현지시간) 싱가포르 마리나베이 지역 모습. [AFP]  [헤럴드경제=한지숙 기자] 싱가포르가 신종 코로나바이러스 감염증(코로나19) 백신 불완전 접종 외국인에 대해 유지해 온 자가격리 의무 조치를 오는 29일(현지시간)부터 해제한다고 24일 발표했다.  로이터통신에 따르면 리셴룽 싱가포르 총리는 이날 열린 코로나19 장관급 태스크포스 기자회견에서 이같이 밝혔다.  실내 마스크 착용 의무화 조치도 같은 날부터 개인 선택으로 바뀐다.  다만 버스, 지하철 등 대중교통과 의료시설, 요양원, 장애인 보호시설 방문 때에는 마스크를 써야한다.  공항, 자연환기가 되는 버스 정류소와 환승역, 택시 안, 학교 버스와 영업용 버스 등에선 쓰지 않아도 된다.  기내에서 마스크 착용은 도착지 국가의 규정에 따라 다르다고 싱가포르 보건부는 설명했다.  싱가포르 보건부 관계자는 출발지나 도착지가 마스크 착용 의무화 지역이 아니면 항공사가 요구하지 않는 한 기내에서 마스크를 쓰지않아도 된다고 덧붙였다.          ▶ 무조건 오르는 비공개 급등종목 ""반드시"" 확인하기 >> 오늘의 추천종목 정보 제공 받기 <<      ▶ 급등 임박! 반드시 상승할 ""유망 종목 TOP3"" 실시간 시세 확인하기 >> 종목 무료로 받아보기 <<        ▶ 비트코인 와르르 大폭락에 OO테마주 들썩, 상위 1% TF팀 >> 선착순 100명 급등 종목 무료제공 <<        ▶ 내 계좌 '1억' 만들기 프로젝트! VIP 리딩 입장의 ""무.료.체.험"" 기회 >>신개념 재테크<<               ▶ 상위 1%의 급등주 정보, 선착순 100명에게 무료로 제공 중… >>초대형 대장주 비밀리에 입수<<           ▶ 단 돈 ""만 원"" 있어도 10배 이상 터질 종목 ""지금"" 사도 무조건 터진다 >> 매일 VIP 무료추천주<<           ▶아무도 몰랐던 급상승 ""VIP 히든종목"" 분석자료 선착순 무료제공!! >>최상위종목 ""시세"" 확인하기<<"
403,7,"2022-08-24","16:01:39","[포토] 이종호 예술감독, 서울세계무용축제","[이데일리 김태형 기자] 이종호 시댄스(SIDance2022) 예술감독이 24일 서울시청 태평홀에서 열린 기자간담회에서 인사말을 하고 있다.  시댄스(제25회 서울세계무용축제)는 9월 14일 개막하며 10월 2일까지 한국 포함 9개국이 참가해 34편이 공연된다.     ▶▶[급등종목]◀◀ 지금 ""1,000만원""만 있어도 당장 ""이것"" 부터 사라!! >>> (무료공개)  ▶[코인종목]◀ ""시장가보다 싸게 매입"" 할수 있는 방법을 공개하겠습니다!! >>> (바로확인)     ＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞    "
404,1,"2022-08-24","16:00:00","호남선 서대전역~논산역 구간 개량 등 4개 사업 예타 통과","[세종=뉴스핌] 성소의 기자 = 대전 가수원과 논산을 잇는 호남선 철도 고속화 사업이 예비타당성 조사를 통과했다. 이 사업으로 서대전역에서 논산역까지의 고속철도(KTX) 운행시간이 13분 가량 단축될 것으로 정부는 내다봤다.  그 밖에 황령3터널 도로 개설 사업, 군산항 제2 준설토 투기장 축조사업, 농식품 기후변화 대응센터 조성사업 등 총 4개 사업이 예타를 통과했다.  최상대 기획재정부 2차관은 24일 '2022년 제3차 재정사업평가위원회'를 열고 7~8월 중 조사과 완료된 예타조사 결과와 2분기 예타조사 대상사업 선정 등의 안건을 의결했다.   [자료=기획재정부] 2022.08.24 soy22@newspim.com  이날 위원회는 한국개발연구원(KDI)과 한국조세재정연구원의 경제성 분석과 재정사업 평가 분과위원회의 종합평가를 거쳐 4개 사업의 타당성 확보 결과를 의결했다.  우선 호남선 고속화 사업은 서대전역에서 논산역까지 철도구간 중 굴곡이 심한 노선(가수원~논산)을 개량하고 철길 건널목을 제거하는 사업이다. 총 사업비 7192억원을 투입해 2027년 완공을 목표로 한다.  정부는 이 사업으로 서대전역에서 논산역까지 KTX 운행시간이 13분15초 단축될 것으로 예상했다. 또 논산훈련소입영 장병과 면회객에게 KTX 이용 기회를 제공하고 훈련소 주변 교통정체도 해소할 수 있을 것으로 전망했다.  황령3터널 도로 개설 사업은 부산 연제구와 남구 대연동을 연결하는 왕복 4차로 혼잡도로 건설 사업이다. 총 사업비 3696억원을 들여 내년부터 2032년까지 진행될 예정이다. 이에 따라 연산동 신림삼거리에서 대남교차로 구간 통행시간이 20분 단축되는 등 황령대로 일대의 교통정체가 완화될 것으로 정부는내다봤다.  군산항 제2준설토 투기장 축조사업은 군산항과 장장항에서 발생하는 유지준설토를 처리하기 위해 준설토 투기장을 조성하는사업이다. 사업기간은 내년부터 2027년까지이고 총 사업비는 4915억원이 투입된다.  농식품 기후변화 대응센터 조성사업은 농업 분야 기후변화 대응센터를 전남 해남군에 조성하는 사업이다. 현재는 농업진흥청과 기상청 등 여러 기관에서 농업 분야 기후변화 관련 사업을 진행하고 있는데 이들의 컨트롤타워 역할을 하는 센터를 짓겠다는 것이다. 총 사업비 594억원을 들여 내년부터 2026년까지 완공을 목표로 한다.  이번에 사업 타당성이 인정된 4개 사업은 향후 총사업비 등록 등의 절차를 거쳐 추진될 계획이다.  한편 이날 위원회는 지난 2분기예타조사 대상 사업으로 국가핵심광물 전용 비축기지 구축사업(산업부), 부산항신항 송도 개발사업(해수부), 광양(Ⅳ) 공업용수도사업(환경부), 세종시 1차 공무원 임대주택(소형) 건립사업(인사처) 등 4개 사업을 선정했다.  이번에 선정된 4개 예타 대상 사업은 사전절차를 거쳐 1~2개월 이내에 예타 조사에 본격 착수될 예정이다.  soy22@newspim.com 김옥수 광주 서구의원 '원구성 무효소송' 제기...""본회의 위법"" 일동제약, '먹는 코로나19 치료제' 임상 2/3상 IND 변경 11번가, IPO 대표 주관사에 한국투자증권·골드만삭스 선정 ""사채 이자 70% 받아""…금리인상에 불법 사금융 피해 '1만건' 육박 광명시의회 '2022 을지연습' 참여기관 근무자 격려    ▶[급등임박 공개]◀ 2022년 하반기 “고급급등테마주” TOP10 지금 공개 >>> (바로확인) ""대박비결 공개"" 통장에 20만원 있다면 ""이종목"" 무조건 매수해라! >> (무료확인) 오전 9시에 가상화폐 ""이 종목"" 매수하면 무조건 수십배 오른다..>>> (VIP종목 무료공개)        저작권자(c) 글로벌리더의 지름길 종합뉴스통신사 뉴스핌(Newspim), 무단 전재-재배포 금지"
404,2,"2022-08-24","16:00:00","[내일날씨] 흐리고 더위 누그러져…서울 낮 최고 26도","[서울=뉴스핌] 지혜진 기자 = 목요일인 25일은 중북부지방은 대체로 흐린 후 점차 개겠고, 충청이남 지방은 구름이 많다가 점차 흐려지겠다.  24일 민간기상기업 케이웨더에 따르면 이날 한반도는 중국 산둥반도부근에 위치한 고기압의 가장자리에 들겠다.   [서울=뉴스핌] 김민지기자 = 더위가 그친다는 처서(處暑)인 23일 오후 서울 중구 청계광장에 가을의 전령사로 불리는 수크령이 만개해 있다. 2022.08.23 kimkim@newspim.com  아침 최저기온은 19도에서 23도, 낮 최고기온은 25도에서 30도가 되겠다.  지역별 예상 최저기온은 ▲서울 22도 ▲인천 22도 ▲춘천 20도 ▲강릉 20도 ▲대전 21도 ▲대구 21도 ▲전주 22도 ▲광주 22도 ▲부산 22도 ▲제주 24도다.  예상 최고기온은 ▲서울 26도 ▲인천 25도 ▲춘천 27도 ▲강릉 28도 ▲대전 28도 ▲대구 30도 ▲전주 28도 ▲광주 29도 ▲부산 28도 ▲제주 30도다.  미세먼지 농도는 전국이 '좋음'~'보통' 수준을 나타내겠다.  heyjin@newspim.com    ▶[급등임박 공개]◀ 2022년 하반기 “고급 급등테마주” TOP10 지금 공개 >>> (바로확인) ""대박비결 공개"" 통장에 20만원 있다면 ""이종목"" 무조건 매수해라! >> (무료확인) 오전 9시에 가상화폐 ""이 종목"" 매수하면 무조건 수십배 오른다..>>> (VIP종목 무료공개)        저작권자(c) 글로벌리더의 지름길 종합뉴스통신사 뉴스핌(Newspim), 무단 전재-재배포 금지"
